rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
6695,7985,-,-,-,-,Managem ent/Paid Seats Quota,KALINGA INSTITUTE OF MEDICAL SCIENCES,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
6696,7986,All India,SHYAM SHAH MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Not Reported,-,-,-,-,-,-,-,-,-,-
6697,7988,-,-,-,-,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",M.S. (OPHTHALMOL OGY),Reported,All India,"Governm ent Medical College Srinagar, Administr ative Block Governm ent Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (PAEDIAT RICS),Open,General,19
6698,7991,DNB Quota,"Shri Lal Bahadur Shastri Government Medical College and Hospital ,",(NBEMS) GENERAL MEDICINE,Not Reported,-,-,-,-,-,-,-,-,-,-
6699,7992,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur",M.D. (PAEDIATRICS),Not Reported,All India,Rangaraya Medical College,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,-,-,-,-,-,-
6700,7993,All India,JHALAWAR MEDICAL COLLEGE,M.S. (ORTHOPAEDIC S),Not Reported,-,-,-,-,-,-,-,-,-,-
6701,7994,All India,"Government Medical College, Surat",M.S. (OPHTHALMOL OGY),Not Reported,-,-,-,-,-,-,-,-,-,-
6702,7995,DNB Quota,"Arvind Eye Hospital ,",(NBEMS) OPHTHALMOLO GY,Reported,All India,"Employees' State Insurance Corporation Medical College & Hospital, Gulbarga",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,DNB Quota,"Arvind Eye Hospital , ,Aravind Eye Hospital & Postgrad uate Institute of Ophthal mology, Avinashi Road, Civil Aerodro me Post,, Tamil Nadu, 641014",(NBEMS) OPHTHAL MOLOGY,Open,OBC,19
6703,7996,All India,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (PHYSIOLOGY),Reported,-,-,-,-,-,-,-,-,-,-
6704,7997,DNB Quota,"Rainbow hospital for women and children,",(NBEMS) PAEDIATRICS,Reported,-,-,-,-,-,-,-,-,-,-
6705,7998,All India,"NALANDA MEDICAL COLLEGE,PATN A",M.S. (ORTHOPAEDIC S),Seat Surrende red,All India,"NALANDA MEDICAL COLLEGE,PATN A",M.S. (ORTHOPAEDIC S),Not Reported,-,-,-,-,-,-
6706,7999,All India,Sanjay Gandhi Postgarduate Institute of Medical Sciences,M.D. (ANAESTHESIO LOGY),Reported,-,-,-,-,-,-,-,-,-,-
6707,8000,All India,"BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,-,-,-,-,-,-,-,-,-,-
6708,8001,All India,"Dr. Rajendra Prasad Government Medical College, Tanda",M.D. (PAEDIATRICS),Not Reported,DNB Quota,Rajagiri Hospital,(NBEMS) PAEDIATRICS,Reported,DNB Quota,"Aster Medcity, Kuttisahi b Road,,As ter Medcity Kuttisahi b Road South Chittoor P.O. Cheranal loor Kochi, Kerala, 682027",(NBEMS) PAEDIAT RICS,Open,OBC,241
6709,8002,All India,GUNTUR MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-
6710,8003,All India,DARBHANGA MEDICAL COLLEGE,M.S. (ORTHOPAEDIC S),Not Reported,All India,"NALANDA MEDICAL COLLEGE,PATN A",M.S. (ORTHOPAEDIC S),Not Reported,-,-,-,-,-,-
6711,8004,All India,Moti Lal Nehru Medical College,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-
6712,8005,DNB Quota,"Medical Trust Hospital,",(NBEMS) PAEDIATRICS,Reported,DNB Quota,"Little Flower Hospital and Research Centre,",(NBEMS) PAEDIATRICS,Seat Surrende red,-,-,-,-,-,-
6713,8006,-,-,-,-,-,-,-,-,DNB Quota,"Kingswa y Hospitals , Maharas htra,Medi search Lifescien ces Pvt Ltd 44SPAN V Kingswa y Rd near Kasturch and Park Nagpur Maharas htra 440001, Maharas htra, 440001",(NBEMS) GENERAL MEDICIN E,Open,General,83
6714,8007,All India,"Sardar Patel Medical College, Bikaner",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,-,-,-,-,-,-,-,-,-,-
6715,8008,All India,DARBHANGA MEDICAL COLLEGE,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,All India,"PATNA MEDICA L COLLEG E, PATNA, PATNA MEDICA L COLLEG E, PATNA, Bihar, 800004",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),Open,General,8
6716,8009,DNB Quota,"C.S.I. Kalyani General Hospital,,",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"Sakra World Hospital, (A Unit of Takshasila Hospitals Operating Private Limited)",(NBEMS) GENERAL MEDICINE,Reported,DNB Quota,"Dr. Rela Institute and Medical Centre , Tamil Nadu,NO .7, CLC WORKS ROAD, CHROM PET CHENNA I, Tamil Nadu, 600044",(NBEMS) GENERAL MEDICIN E,Open,OBC,56
6717,8010,-,-,-,-,All India,Kakatiya Medical College,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
6718,8011,DNB Quota,"Yashoda Super Speciality Hospital, Uttar Pradesh",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"Bansal Hospital,",(NBEMS) GENERAL MEDICINE,Reported,DNB Quota,"Bombay Hospital, Ring Road Indore, Madhya Pradesh, 452010",(NBEMS) GENERAL MEDICIN E,Open,OBC,34
6719,8012,-,-,-,-,-,-,-,-,DNB Quota,"Care Hospital, ,Plot No.- 324 p Prachi Enclave, Chandra sekharpu r, Bhubane swar, Odisha, 751016",(NBEMS) GENERAL MEDICIN E,Open,General,16
6720,8013,All India,MALDA MEDICAL COLLEGE,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,All India,SHYAM SHAH MEDICAL COLLEGE,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,-,-,-,-,-,-
6721,8015,-,-,-,-,-,-,-,-,All India,"Silchar Medical College, Silchar,Si lchar Medical College, Silchar, Assam, 788014",M.D. (PAEDIAT RICS),Open,General,79
6722,8016,DNB Quota,"Tata Main Hospital,",(NBEMS) PAEDIATRICS,Not Reported,DNB Quota,"Tata Main Hospital,",(NBEMS) PAEDIATRICS,Reported,DNB Quota,"St. Stephen` s Hospital, ,Tis Hazari, Delhi (NCT), 110054",(NBEMS) PAEDIAT RICS,Open,General,164
6723,8017,All India,Govt. Medical College Akola,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,All India,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College, Kolhapur",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,"Governm ent Medical College, Auranga bad,Gov ernment Medical College, Auranga bad, Maharas htra, 431001",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),EWS,EWS,44
6724,8019,All India,STANLEY MEDICAL COLLEGE,M.D. (ANAESTHESIO LOGY),Not Reported,-,-,-,-,-,-,-,-,-,-
6725,8021,-,-,-,-,-,-,-,-,DNB Quota,"Aditya Birla Memorial Hospital, Maharas htra,Adity a Birla Hospital Marg, P.O.- Chinchw ad, Pune, Maharas htra, 411033",(NBEMS) NUCLEAR MEDICIN E,Open,General,301
6726,8022,All India,"Govt. Medical College, Jammu",M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,All India,"Govt. Medical College, Baroda, Govt. Medical College, Baroda, Gujarat, 390001",M.S. (ORTHOP AEDICS),Open,General,22
6727,8025,DNB Quota,"Deen Dayal Upadhyay Hospital,",(NBEMS) GENERAL SURGERY,Reported,-,-,-,-,-,-,-,-,-,-
6728,8026,-,-,-,-,-,-,-,-,All India,"Shri Vasantra o Naik Govt Medical College Yavatmal ,Shri Vasantra o Naik Govt Medical College Yavatmal , Maharas htra, 445001",M.D. (PAEDIAT RICS),Open,OBC,12
6729,8027,DNB Quota,"South Central Railways Hospital,",(NBEMS) GENERAL SURGERY,Not Reported,-,-,-,-,-,-,-,-,-,-
6730,8028,-,-,-,-,All India,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-
6731,8030,All India,Government Medical College Kota,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,All India,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,"Seth Gordhan das Sunderd as Medical College, MUMBAI ,Seth Gordhan das Sunderd as Medical College, Acharya Donde Marg Parel MUMBAI , Maharas htra, 400012",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),EWS,EWS,2
6732,8032,DNB Quota,"Kingsway Hospitals, Maharashtra",(NBEMS) GENERAL MEDICINE,Reported,DNB Quota,VishwaRaj Hospital,(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
6733,8033,All India,Kakatiya Medical College,M.S. (ORTHOPAEDIC S),Seat Surrende red,All India,"Atal Bihari Vajpayee Government Medical College, Vidisha",M.D. (PAEDIATRICS),Reported,All India,"Shri Vasantra o Naik Govt Medical College Yavatmal ,Shri Vasantra o Naik Govt Medical College Yavatmal , Maharas htra, 445001",M.D. (PAEDIAT RICS),OBC,OBC,149
6734,8035,All India,"S.V. Medical College, Tirupathi",M.S. (GENERAL SURGERY),Not Reported,All India,Government Kilpauk Medical College,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
6735,8036,-,-,-,-,All India,"GOVT. MEDICAL COLLEGE, AMRITSAR",M.S. (GENERAL SURGERY),Reported,All India,"Gandhi Medical College, Bhopal,G andhi Medical College, Bhopal, Madhya Pradesh, 462001",M.S. (GENERA L SURGER Y),Open,General,25
6736,8037,-,-,-,-,-,-,-,-,All India,"VSS INSTITU TE OF MEDICA L SCIENC ES AND RESEAR CH,BUR LA,VSS INSTITU TE OF MEDICA L SCIENC ES AND RESEAR CH,BUR LA, Odisha, 768017",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),Open,General,6
6737,8038,All India,EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR,M.D. (ANAESTHESIO LOGY),Not Reported,All India,MANDYA INSTITUTE OF MEDICAL SCIENCES,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),OBC,OBC,13
6738,8039,All India,"Govt. Medical College, Jammu",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,All India,"Sarojini Naidu Medical College, AGRA",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-
6739,8040,-,-,-,-,DNB Quota,"Kingsway Hospitals, Maharashtra",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
6740,8041,Manage ment/Pai d Seats Quota,KALINGA INSTITUTE OF MEDICAL SCIENCES,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-
6741,8042,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANT HAPURAM",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA)",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,"Siddhart ha Medical College, Vijayawa da,Siddh artha Medical College, Vijayawa da, Andhra Pradesh, 520008",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),Open,EWS,8
6742,8043,DNB Quota,"Deenanath Mangeshkar Hospital and Research Centre.,",(NBEMS) ORTHOPAEDIC S,Not Reported,-,-,-,-,-,-,-,-,-,-
6743,8046,-,-,-,-,-,-,-,-,All India,"GOVT MEDICA L COLLEG E, ANANTA PURAM U,GOVT MEDICA L COLLEG E, ANANTA PURAM U, Andhra Pradesh, 515001",M.S. (GENERA L SURGER Y),Open,General,10
6744,8047,Banaras Hindu Universit y,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-
6745,8049,-,-,-,-,All India,"S.V. Medical College, Tirupathi",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,-,-,-,-,-,-
6746,8050,DNB Quota,"Dr. Ramesh Cardiac and Multi Speciality Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,-,-,-,-,DNB Quota,"Shifaa Hospital, ,NO 332, QUEENS ROAD, SHIVAJI NAGAR, Karnatak a, 560052",(NBEMS) GENERAL MEDICIN E,Open,OBC,28
6747,8051,DNB Quota,"Mahavir Hospital and Research Centre,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,DNB Quota,"Apollo Hospital, Telangan a,Adjace nt Keyes High School, St Johns Road,Se cunderab ad, Telangan a 500003, Telangan a, 500003",(NBEMS) GENERAL MEDICIN E,Open,General,61
6748,8054,All India,"Mahatma Gandhi Memorial Medical College, Indore",M.S. (GENERAL SURGERY),Reported,-,-,-,-,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences , Rohtak,P andit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences , Rohtak, Haryana, 124001",M.S. (GENERA L SURGER Y),OBC,OBC,11
6749,8055,All India,Assam Medical College,M.S. (ORTHOPAEDIC S),Not Reported,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER",M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-
6750,8058,-,-,-,-,DNB Quota,"Sarvodaya Hospital and Research Centre,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
6751,8059,-,-,-,-,All India,North Bengal Medical College,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,"Burdwan Medical College, West Bengal,B urdwan Medical College, West Bengal, West Bengal, 713104",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),Open,General,28
6752,8060,DNB Quota,"Park Hospital, Haryana",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,Human care Medical Charitable Trust,(NBEMS) GENERAL MEDICINE,Reported,All India,"Sarojini Naidu Medical College, AGRA,S arojini Naidu Medical College, AGRA, Uttar Pradesh, 282002",M.D. (PAEDIAT RICS),EWS,EWS,191
6753,8061,-,-,-,-,All India,"Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Reported,-,-,-,-,-,-
6754,8062,All India,"Govt. Medical College, Jammu",M.S. (GENERAL SURGERY),Not Reported,All India,Moti Lal Nehru Medical College,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
6755,8063,-,-,-,-,All India,"Gandhi Medical College, Bhopal",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
6756,8064,DNB Quota,Rajagiri Hospital,(NBEMS) PAEDIATRICS,Not Reported,-,-,-,-,-,-,-,-,-,-
6757,8065,DNB Quota,"Aravind Eye Hospital,",(NBEMS) OPHTHALMOLO GY,Reported,-,-,-,-,-,-,-,-,-,-
6758,8067,All India,Bankura Sammilani Medical College,M.D. (PAEDIATRICS),Not Reported,DNB Quota,"St. Theresa`s Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,-,-,-,-,-,-
6759,8068,DNB Quota,"Deen Dayal Upadhyay Hospital,",(NBEMS) Obstetrics and Gynaecology,Reported,All India,"Dr. Rajendra Prasad Government Medical College, Tanda",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,"Govt. Medical College, Jammu, Govt. Medical College, Bakshi Nagar, Jamu, Jammu And Kashmir, 180001",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),Open,General,27
6760,8069,-,-,-,-,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",M.D. (PSYCHIATRY),Reported,All India,"INSTITU TE OF MEDICA L SCIENC ES, BANARA S HINDU UNIVER SITY,INS TITUTE OF MEDICA L SCIENC ES, BANARA S HINDU UNIVER SITY, Uttar Pradesh, 221005",M.D. (PSYCHIA TRY),Open,General,278
6761,8071,All India,Dr. B. C. Roy Post Graduate Institute of Paediatric Sciences,M.D. (PAEDIATRICS),Reported,All India,"NALANDA MEDICAL COLLEGE,PATN A",M.D. (PAEDIATRICS),Reported,All India,"PATNA MEDICA L COLLEG E, PATNA, PATNA MEDICA L COLLEG E, PATNA, Bihar, 800004",M.D. (PAEDIAT RICS),OBC,OBC,28
6762,8072,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (ANAESTHESIO LOGY),Reported,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER",M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Reported,-,-,-,-,-,-
6763,8073,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BU RLA",M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Not Reported,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BU RLA",M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Reported,All India,"Srirama Chandra Bhanja Medical College, CUTTAC K,Sriram a Chandra Bhanja Medical College, CUTTAC K, Odisha, 753007",M.D. (Tuberculo sis and Respirator y diseases)/ Pulmonary Medicine /M.D. (Respirato ry Medicine),Open,OBC,15
6764,8074,-,-,-,-,-,-,-,-,All India,"SWAMI RAMAN AND TEERTH RURAL GOVER NMENT MEDICA L COLLEG E AMBAJO GAI,SW AMI RAMAN AND TEERTH RURAL GOVER NMENT MEDICA L COLLEG E AMBAJO GAI, Maharas htra, 431517",M.D. (PAEDIAT RICS),Open,General,149
6765,8075,All India,"GOVT MEDICAL COLLEGE, ANANTAPURAM U",M.S. (GENERAL SURGERY),Not Reported,All India,"S.V. Medical College, Tirupathi",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
6766,8076,All India,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Reported,-,-,-,-,-,-,-,-,-,-
6767,8077,All India,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur",M.S. (ORTHOPAEDIC S),Seat Surrende red,-,-,-,-,-,-,-,-,-,-
6768,8078,-,-,-,-,-,-,-,-,All India,"JHALAW AR MEDICA L COLLEG E,JHALA WAR MEDICA L COLLEG E, JHALAW AR, Rajastha n, 326001",M.D. (PAEDIAT RICS),OBC,OBC,13
6769,8079,All India,MADURAI MEDICAL COLLEGE,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,MADURAI MEDICAL COLLEGE,M.S. (E.N.T.),Reported,-,-,-,-,-,-
6770,8082,-,-,-,-,All India,"Gvernment Medical College,Haldwan i",M.D. (PAEDIATRICS),Reported,All India,"Sher-i- Kashmir Institute of Medical Sciences , Srinagar, J&K ,SKIMS, SOURA, SRINAG AR- 190011, Jammu And Kashmir, 190011",M.D. (PAEDIAT RICS),Open,OBC,12
6771,8083,All India,REGIONAL CANCER CENTRE,M.D. (Radiotherapy/ Radiation Oncology),Reported,-,-,-,-,-,-,-,-,-,-
6772,8084,All India,"Government Medical College Hospital, Omandurar",M.S. (ORTHOPAEDIC S),Reported,All India,Government Kilpauk Medical College,M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-
6773,8085,DNB Quota,"Govt. Medical College (Maharani Hospital), Jagdalpur, Chhattisgarh",(NBEMS) GENERAL MEDICINE,Not Reported,-,-,-,-,-,-,-,-,-,-
6774,8086,DNB Quota,"GMERS Medical College and General Hospital ,",(NBEMS- DIPLOMA) RADIO- DIAGNOSIS,Not Reported,DNB Quota,"Moolchand Khairatiram Hospital and Ayurvedic Research Institute,,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
6775,8087,DNB Quota,"Deenanath Mangeshkar Hospital and Research Centre.,",(NBEMS) PAEDIATRICS,Not Reported,DNB Quota,"Sir Hurkisondas Nurrotumdas Hospital and Research Centre,",(NBEMS) PAEDIATRICS,Not Reported,-,-,-,-,-,-
6776,8088,All India,Bangalore Medical College and Research Institute,M.S. (E.N.T.),Not Reported,-,-,-,-,All India,"Governm ent Medical College, Gondia,N ehru Chowk, KTS General Hospital Campus, Govt. Medical College, Gondia. 441601. Maharas htra., Maharas htra, 441601",M.D. (PAEDIAT RICS),Open,EWS,103
6777,8089,All India,"Siddhartha Medical College, Vijayawada",M.S. (GENERAL SURGERY),Not Reported,All India,GUNTUR MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
6778,8091,Manage ment/Pai d Seats Quota,KALINGA INSTITUTE OF MEDICAL SCIENCES,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-
6779,8095,-,-,-,-,-,-,-,-,All India,"Govt. Medical College, Bhavnag ar,Near. S.T. Bus Stand,Jai l Road, Bhavnag ar- 364001, Gujarat, 364001",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),EWS,EWS,6
6780,8096,-,-,-,-,All India,MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,"NETAJI SUBHAS H CHAND RA BOSE MEDICA L COLLEG E, JABALP UR ,NETAJI SUBHAS H CHAND RA BOSE MEDICA L COLLEG E, NAGPU R ROAD JABALP UR, Madhya Pradesh, 482003",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),Open,General,12
6781,8097,All India,"Government Medical College, Nizamabad, Telangana State",M.D. (GENERAL MEDICINE),Seat Surrende red,-,-,-,-,-,-,-,-,-,-
6782,8099,-,-,-,-,DNB Quota,"GMERS Medical College and Hospital,",(NBEMS- DIPLOMA) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-
6783,8100,-,-,-,-,All India,"Post Graduate Institute of Medical Education & Research and Capital Hospital ( PGIMER & CH), Odisha",M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Reported,All India,"Post Graduate Institute of Medical Educatio n & Researc h and Capital Hospital ( PGIMER & CH), Odisha,P ost Graduate Institute of Medical Educatio n & Researc h and Capital Hospital, Bhubane swar,Udy an Marg, Odisha, 751001",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),Open,General,15
6784,8102,Manage ment/Pai d Seats Quota,KALINGA INSTITUTE OF MEDICAL SCIENCES,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-
6785,8103,-,-,-,-,All India,Kakatiya Medical College,M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Not Reported,All India,"Govt. Medical College, Baroda, Govt. Medical College, Baroda, Gujarat, 390001",M.D. (PAEDIAT RICS),OBC,OBC,49
6786,8104,All India,"Government Medical College, Surat",M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Not Reported,-,-,-,-,-,-,-,-,-,-
6787,8105,All India,"B. J. MEDICAL COLLEGE, Ahmedabad",M.D. (ANAESTHESIO LOGY),Not Reported,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (ANAESTHESIO LOGY),Seat Surrende red,-,-,-,-,-,-
6788,8106,Manage ment/Pai d Seats Quota,Yenepoya Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
6789,8107,All India,"Government Medical College, Nagpur",M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Not Reported,All India,"Grant Medical College, Maharashtra",M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Reported,-,-,-,-,-,-
6790,8108,All India,GAJRA RAJA MEDICAL COLLEGE GWALIOR,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,All India,Govt. Medical College Akola,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,All India,"Governm ent Medical College, Nagpur, Governm ent Medical College, Nagpur, Maharas htra, 440003",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),EWS,EWS,65
6791,8109,-,-,-,-,-,-,-,-,DNB Quota,"The Fatima Hospital, ,35-C, MAHAN AGAR, LUCKNO W, UP, Uttar Pradesh, 226006",(NBEMS) GENERAL MEDICIN E,Open,General,57
6792,8110,All India,"Govt. Medical College, Baroda",M.S. (GENERAL SURGERY),Not Reported,All India,"Indira Gandhi Institute of Medical Sciences, Patna",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
6793,8111,All India,Ganesh Shankar Vidyarthi Memorial Medical College,M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Not Reported,DNB Quota,"YATHARTH SUPER SPECIALTY HOSPITALS, Uttar Pradesh",(NBEMS) GENERAL MEDICINE,Reported,All India,"Moti Lal Nehru Medical College, Moti Lal Nehru Medical College, Uttar Pradesh, 211001",M.D. (PAEDIAT RICS),OBC,OBC,34
6794,8112,DNB Quota,"Autonomous State Medical college Society and S.N.M District Hospital,",(NBEMS) GENERAL MEDICINE,Not Reported,DNB Quota,"College of Medicine and JNM Hospital,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
6795,8113,DNB Quota,Daya General Hospital,(NBEMS- DIPLOMA) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-,-,-,-,-
6796,8116,All India,North Bengal Medical College,M.D. (RADIO- DIAGNOSIS),Reported,All India,"Burdwan Medical College, West Bengal",M.D. (RADIO- DIAGNOSIS),Reported,All India,"NIL RATAN SIRCAR MEDICA L COLLEG E,NIL RATAN SIRCAR MEDICA L COLLEG E, 138 AJC BOSE ROAD, KOLKAT A- 700014., West Bengal, 700014",M.D. (RADIO- DIAGNOS IS),SC,SC,1
6797,8118,All India,"Government Mohan Kumaramangala m Medical College, Salem",M.S. (ORTHOPAEDIC S),Not Reported,-,-,-,-,All India,"Jorhat Medical College & Hospital, Jorhat Medical College & Hospital, Assam, 785001",M.D. (PAEDIAT RICS),Open,General,117
6798,8119,DNB Quota,"Dr. Baba Saheb Ambedkar Hospital,",(NBEMS) Obstetrics and Gynaecology,Reported,-,-,-,-,-,-,-,-,-,-
